,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
0,1511024615736365060,PorscheNewsroom,1649091316000.0,2022-04-05 00:55:16,"Adventure was on the menu during a shoot with photographer Rockkhound and the #Porsche Taycan Cross Turismo, with Thailand's Pran Buri district offering everything from rocky mountains to lush forests and sandy beaches. More:  https://t.co/6Ve6P7LSdT  https://t.co/IsEV5y0FH2",en,['porsche'],[],https://twitter.com/PorscheNewsroom/status/1511024615736365060,['http://porsche.click/3DFUzPq'],['https://pbs.twimg.com/media/FPg8J0dXoAYuiuF.jpg'],1,https://pbs.twimg.com/media/FPg8J0dXoAYuiuF.jpg,3,0,0
1,1511022539073589250,YRP,1649090821000.0,2022-04-05 00:47:01,"SUSPECTS SOUGHT FOLLOWING CARJACKING IN MARKHAM- Police are looking to identify two male suspects after a blue 2019 Porsche Cayenne was stolen at knife-point April 2, at 4:40 p.m. from the area of Major Mackenzie Dr. E &amp; Markland St.  https://t.co/WRmzYyxeD4",en,[],[],https://twitter.com/YRP/status/1511022539073589250,['https://bit.ly/37aUIxY'],[],0,,3,1,2
9,1511008016539209729,PorscheCanada,1649087358000.0,2022-04-04 23:49:18,We asked female leaders within the #Porsche community what advice they would give to their younger selves if given the opportunity. Here is how they responded. #DriveDefinesHer  https://t.co/JMCn9nLy19,en,"['porsche', 'drivedefinesher']",[],https://twitter.com/PorscheCanada/status/1511008016539209729,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1511003826937114626/pu/img/s_MW17KZCKU1xsQf.jpg,3,0,2
10,1511004822618750979,Porsche,1649086597000.0,2022-04-04 23:36:37,@buyer_product Thank you for bringing this to our attention. We would like to offer our personal assistance. Please DM us with your phone number.,en,[],[],https://twitter.com/Porsche/status/1511004822618750979,[],[],0,,0,0,0
12,1510997368489099265,PorscheRaces,1649084820000.0,2022-04-04 23:07:00,"#24hNBR - The @toksportwrt team will field a #Porsche #911GT3R in this year's @24hNBR with a strong driver line-up: @mattcampbell22_, @Mathjaminet and @JAndlauer will share driving duties  https://t.co/KbhNTU4WoY",en,"['24hnbr', 'porsche', '911gt3r']",[],https://twitter.com/PorscheRaces/status/1510997368489099265,[],['https://pbs.twimg.com/media/FPf7XLbXIAMEJLo.jpg'],1,https://pbs.twimg.com/media/FPf7XLbXIAMEJLo.jpg,138,0,24
13,1510995664641085444,PorscheNewsroom,1649084414000.0,2022-04-04 23:00:14,"With a range capable of tackling expeditions, 800-volt technology and enough space to accommodate everything one might need, the #Porsche Taycan Cross Turismo is ready for adventure with photographer Rockkhound. More:  https://t.co/BGs53N9YRS  https://t.co/gLmtNFTkIS",en,['porsche'],[],https://twitter.com/PorscheNewsroom/status/1510995664641085444,['https://porsche.click/3DFUzPq'],['https://pbs.twimg.com/media/FPgibonXoAEBKnC.jpg'],1,https://pbs.twimg.com/media/FPgibonXoAEBKnC.jpg,18,0,1
14,1510995609473503242,TheCrewGame,1649084400000.0,2022-04-04 23:00:00,"🛠 Scheduled Patch Maintenance 🛠  📅 This Wednesday, April 6.  🎯 Fixing: ✅ Login error 353 for affected players. ✅ Crash issue with the Porsche 550 Spyder.  🕘 From: 8AM UTC / 4AM EDT 📉 Estimated duration: 3 hours 🎮 Platforms: PC, PS, Xbox, Stadia",en,[],[],https://twitter.com/TheCrewGame/status/1510995609473503242,[],[],0,,86,6,11
15,1510995608798081027,GoodwoodRRC,1649084400000.0,2022-04-04 23:00:00,It's a clash of the titans as Porsche takes on Ferrari! #78MM  https://t.co/hIsNFGl2dF,en,['78mm'],[],https://twitter.com/GoodwoodRRC/status/1510995608798081027,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1449743209102516227/img/oCNuNvW8ETQl1Aaf.jpg,32,0,5
20,1510982268923248647,carwowuk,1649081220000.0,2022-04-04 22:07:00,SPOTTED - updated Porsche Cayenne!  ➡️ Slightly more sporty look  ➡️ A 630hp Turbo S version could be coming  ➡️ Turbo S E-Hybrid also on the way   More info:  https://t.co/sfvvcojilv   Is the Cayenne your SUV of choice?  https://t.co/AcMIsbRZRc,en,[],[],https://twitter.com/carwowuk/status/1510982268923248647,['https://bit.ly/-Porsche-Cayenne-Spotted'],['https://pbs.twimg.com/media/FPRgNlLXsAc1xJY.jpg'],1,https://pbs.twimg.com/media/FPRgNlLXsAc1xJY.jpg,79,3,5
23,1510978176490487810,TataPower,1649080244000.0,2022-04-04 21:50:44,Switching to EVs made easier by Tata Power EZ Charge!  @AudiIN | @JaguarIndia | @MercedesBenzInd | @TataMotors | @Lexus | @Porsche_India | @MGMotorIn | @HyundaiIndia  #AutocarIndia #TheFutureIsHere #TataPowerEZCharge,en,"['autocarindia', 'thefutureishere', 'tatapowerezcharge']",[],https://twitter.com/TataPower/status/1510978176490487810,[],[],0,,6,1,0
26,1510972936118849541,Porsche,1649078995000.0,2022-04-04 21:29:55,@slavkingperez We would like to assist you. Please DM us with your phone number.,en,[],[],https://twitter.com/Porsche/status/1510972936118849541,[],[],0,,0,0,0
29,1510969686141325318,Porsche,1649078220000.0,2022-04-04 21:17:00,@ScottStelk Thank you for sharing your experience. We would like to assist. Please DM us with your phone number.,en,[],[],https://twitter.com/Porsche/status/1510969686141325318,[],[],0,,0,0,0
30,1510969281185525769,denkmit,1649078123000.0,2022-04-04 21:15:23,"As he hinted at in our interview a few weeks ago, @lorenzo99 is going car racing in 2022! Racing in the Porsche Carrera Cup Italy  https://t.co/gisbNH82ZS",en,[],[],https://twitter.com/denkmit/status/1510969281185525769,[],['https://pbs.twimg.com/media/FPgKi5wXIAI4IlU.jpg'],1,https://pbs.twimg.com/media/FPgKi5wXIAI4IlU.jpg,342,12,25
31,1510969183621681161,fosgoodwood,1649078100000.0,2022-04-04 21:15:00,"Today is Richard Attwood's birthday, so lets take a look back to when he ragged the Porsche 917K that he piloted to victory at Le Mans in 1970! #FOS #gw_Porsche  https://t.co/YfE60fYGlr",en,"['fos', 'gw_porsche']",[],https://twitter.com/fosgoodwood/status/1510969183621681161,[],[],1,https://pbs.twimg.com/media/EaTXCQRWAAAMF1i.jpg,37,1,7
32,1510968716837756933,PorscheNewsroom,1649077989000.0,2022-04-04 21:13:09,"Rockkhound, one of Thailand’s most in-demand photographers, was set the challenge of capturing the soul of the first Cross Utility Vehicle from #Porsche. See the results here:  https://t.co/BGs53N9YRS  https://t.co/RXtswELOc0",en,['porsche'],[],https://twitter.com/PorscheNewsroom/status/1510968716837756933,['https://porsche.click/3DFUzPq'],[],1,https://pbs.twimg.com/amplify_video_thumb/1510964995244314627/img/k7oUx4Ku-DCcZX83.jpg,26,0,1
34,1510966176477855752,RIMOWA,1649077383000.0,2022-04-04 21:03:03,"Introducing the RIMOWA x @Porsche Hand-Carry Case Pepita, which unites two German icons in one special-edition piece. Made in Cologne, the grooved aluminium case features a wheel-free design. Launching April 21, only 911 numbered pieces will be produced.  #RIMOWAxPORSCHE  https://t.co/jinM5QsQgi",en,['rimowaxporsche'],[],https://twitter.com/RIMOWA/status/1510966176477855752,[],['https://pbs.twimg.com/media/FPgHurGWUAU8taY.jpg'],1,https://pbs.twimg.com/media/FPgHurGWUAU8taY.jpg,31,0,7
35,1510964199375187972,PorscheRetail,1649076912000.0,2022-04-04 20:55:12,Countryside drives in the iconic 991.1 Carrera finished in Agate Grey 🌲  • 📸: d5.visuals (Instagram)  https://t.co/QZ1XtNRzW9,en,[],[],https://twitter.com/PorscheRetail/status/1510964199375187972,[],"['https://pbs.twimg.com/media/FPgF0F_XwAMJVDc.jpg', 'https://pbs.twimg.com/media/FPgF5aQX0AA4rKp.jpg']",1,https://pbs.twimg.com/media/FPgF0F_XwAMJVDc.jpg,9,0,0
37,1510956003629711368,InsideEVs,1649074958000.0,2022-04-04 20:22:38,US: Porsche Taycan Sales Remained Stable In Q1 2022  https://t.co/cZYhP9JH3b via @insideevs.com,en,[],[],https://twitter.com/InsideEVs/status/1510956003629711368,['https://insideevs.com/news/577484/us-porsche-taycan-sales-2022q1/amp/'],[],0,,8,2,4
40,1510952269042405380,PorscheRaces,1649074067000.0,2022-04-04 20:07:47,"#ELMS - Shanghai-based #Porsche customer racing team @absolute_racing will compete in the 2022 @EuropeanLMS season with a #911RSR. Belgian driver @PicarielloCA teams up with @MRumpRacing from Estonia and Andrew Haryanto, one of the team's drivers in the 2021 #LeMans24 debut  https://t.co/reLAjEVlT0",en,"['elms', 'porsche', '911rsr', 'lemans24']",[],https://twitter.com/PorscheRaces/status/1510952269042405380,[],['https://pbs.twimg.com/media/FPf7FF7XwAUk-DI.jpg'],1,https://pbs.twimg.com/media/FPf7FF7XwAUk-DI.jpg,167,0,18
42,1510951315219881987,evomagazine,1649073840000.0,2022-04-04 20:04:00,Is the BMW M4 Competition xDrive Convertible a cheaper alternative to the Porsche 911 Carrera 4 Cabriolet?  https://t.co/8Hr3LZRb8r  https://t.co/BsbHZmIszv,en,[],[],https://twitter.com/evomagazine/status/1510951315219881987,['https://evo.co.uk/bmw/m4/204650/bmw-m4-competition-xdrive-convertible-a-cut-price-porsche-911-carrera-4-cabriolet'],['https://pbs.twimg.com/media/FPfOLUCX0AUbavW.jpg'],1,https://pbs.twimg.com/media/FPfOLUCX0AUbavW.jpg,37,1,6
44,1510945087164862470,PorscheGB,1649072355000.0,2022-04-04 19:39:15,"As we gear up for #Porsche Visit Cayman Islands #SprintChallenge GB, we welcome a number of new teams and drivers starting their journey with Porsche Motorsport GB.  Discover more:  https://t.co/kUZMqRugG0    Photography: @danbathie  https://t.co/xllBUdw1uU",en,"['porsche', 'sprintchallenge']",[],https://twitter.com/PorscheGB/status/1510945087164862470,['https://www.porsche.com/uk/motorsportandevents/motorsport/customerracing'],"['https://pbs.twimg.com/media/FPfz14vXwAUyd0A.jpg', 'https://pbs.twimg.com/media/FPfz-8nXwAE6VtW.jpg', 'https://pbs.twimg.com/media/FPf0J9JXwAYJnUn.jpg']",1,https://pbs.twimg.com/media/FPfz14vXwAUyd0A.jpg,10,0,2
45,1510945073651134473,PorscheGB,1649072352000.0,2022-04-04 19:39:12,2022 is the milestone 20th anniversary for Porsche #CarreraCup GB - all eyes will be on the 2022/23 Porsche Carrera Cup GB Junior @ASmalley54 ahead of his debut at the first round @DoningtonParkUK later this month.  https://t.co/j1vdRgcLBL,en,['carreracup'],[],https://twitter.com/PorscheGB/status/1510945073651134473,[],"['https://pbs.twimg.com/media/FPfzh-TWUAETV1Z.jpg', 'https://pbs.twimg.com/media/FPfzlXpXsAIZXHh.jpg', 'https://pbs.twimg.com/media/FPfzrrIWUAAf0_z.jpg']",1,https://pbs.twimg.com/media/FPfzh-TWUAETV1Z.jpg,17,1,4
46,1510945063681024003,PorscheGB,1649072349000.0,2022-04-04 19:39:09,. @SilverstoneUK Circuit hosted #Porsche Carrera Cup GB and Porsche Visit @Cayman_Islands Sprint Challenge GB this week for pre-season testing. Racers from both Championships had an opportunity to set laps and showcase their cars and liveries.  https://t.co/moClIgR03r,en,['porsche'],[],https://twitter.com/PorscheGB/status/1510945063681024003,[],"['https://pbs.twimg.com/media/FPfyk6CXMAQ1TUW.jpg', 'https://pbs.twimg.com/media/FPfyr_6XsAA0IgX.jpg', 'https://pbs.twimg.com/media/FPfyug2XoAE6PqL.jpg', 'https://pbs.twimg.com/media/FPfzFsBXoAA8js8.jpg']",1,https://pbs.twimg.com/media/FPfyk6CXMAQ1TUW.jpg,14,1,4
47,1510942231108239365,nextvisions,1649071674000.0,2022-04-04 19:27:54,"One of several key challenges facing carmakers is building the right skills within the organization and preparing the workforce for advanced manufacturing. Some thoughts, how to empower people in the Porsche Production 4.0 Ecosystem.   ▶️  https://t.co/ook0I0tp6b  #SmartLeanGreen  https://t.co/6fLsH1bRtX",en,['smartleangreen'],[],https://twitter.com/nextvisions/status/1510942231108239365,['https://medium.com/next-level-german-engineering/empowering-people-in-the-porsche-production-4-0-ecosystem-d055a0521737'],['https://pbs.twimg.com/media/FPfx8pWXsAsf10C.jpg'],1,https://pbs.twimg.com/media/FPfx8pWXsAsf10C.jpg,1,0,0
48,1510936968183656451,yorkshirepost,1649070419000.0,2022-04-04 19:06:59,"Harrogate businessman to stand trial over death of cyclist Andrew Jackson, who was struck by a Porsche 911 on a rural road  https://t.co/HgNMDQqEt9",en,[],[],https://twitter.com/yorkshirepost/status/1510936968183656451,['https://www.yorkshirepost.co.uk/news/crime/yorkshire-businessman-to-stand-trial-over-death-of-cyclist-andrew-jackson-who-was-struck-by-porsche-on-rural-road-3639480'],[],0,,3,0,0
49,1510934218326507522,AutoNewsEurope,1649069764000.0,2022-04-04 18:56:04,"VW halts output at plant that builds Porsche, Audi, and VW SUVs  https://t.co/1hGpmERT9Q  https://t.co/PHqVJ8aQ8r",en,[],[],https://twitter.com/AutoNewsEurope/status/1510934218326507522,['http://dlvr.it/SMwsKz'],['https://pbs.twimg.com/media/FPfqqjKVgAcIK-2.jpg'],1,https://pbs.twimg.com/media/FPfqqjKVgAcIK-2.jpg,0,0,0
50,1510928744793399299,carwowuk,1649068459000.0,2022-04-04 18:34:19,EXCLUSIVE RENDER - new AMG GT!  🟡 789hp hybrid version may be in the works! 🟡 Likely AWD rather than RWD  🟡 A 934hp hybrid Black Series could be on the way too  Find out more:  https://t.co/APZ86lVPpL  Would you pick this hybrid AMG GT over a hybrid Porsche 911?  https://t.co/K8AHoYGvJI,en,[],[],https://twitter.com/carwowuk/status/1510928744793399299,['https://bit.ly/Exclusive-AMG-GT-Render'],['https://pbs.twimg.com/media/FPflpoEXEAU0Crb.jpg'],1,https://pbs.twimg.com/media/FPflpoEXEAU0Crb.jpg,164,6,17
51,1510927168406179844,CampaignAsia,1649068083000.0,2022-04-04 18:28:03,"Luxury brands deliver fresh vegetables in Shanghai: Gucci, Louis Vuitton and Porsche sent local customers food during Shanghai's lockdown, according to social-media reports.  https://t.co/KBw21H2rJd  https://t.co/zFJlSk3TmU",en,[],[],https://twitter.com/CampaignAsia/status/1510927168406179844,['https://buff.ly/3JaXjoJ'],['https://pbs.twimg.com/media/FPfkQImXMAEBEz0.jpg'],1,https://pbs.twimg.com/media/FPfkQImXMAEBEz0.jpg,0,0,0
52,1510926175320764418,AZERTAC,1649067846000.0,2022-04-04 18:24:06,"VW to give green light for Audi, Porsche to enter F1  https://t.co/jn24BoLij5 #Azerbaijan  https://t.co/a0Ylk4ZVaU",en,['azerbaijan'],[],https://twitter.com/AZERTAC/status/1510926175320764418,['https://azertag.az/en/xeber/VW_to_give_green_light_for_Audi_Porsche_to_enter_F1-2078003?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/FPfjWXtUYAQePRH.jpg'],1,https://pbs.twimg.com/media/FPfjWXtUYAQePRH.jpg,0,0,0
53,1510923019060854785,AutoNewsEurope,1649067093000.0,2022-04-04 18:11:33,"VW halts output at Slovakia plant that builds Porsche, Audi, and VW SUVs  https://t.co/b5xlZC2Maw  https://t.co/RXTtDgqF3h",en,[],[],https://twitter.com/AutoNewsEurope/status/1510923019060854785,['http://dlvr.it/SMwkkt'],['https://pbs.twimg.com/media/FPfgepcVIAAt8_X.jpg'],1,https://pbs.twimg.com/media/FPfgepcVIAAt8_X.jpg,0,0,0
54,1510920635307855875,ChannelNewsAsia,1649066525000.0,2022-04-04 18:02:05,"Used car prices: Tesla, Porsche go for bargains in Hong Kong as expats leave  https://t.co/F1gTMC5sVr  https://t.co/PoplbKiY05",en,[],[],https://twitter.com/ChannelNewsAsia/status/1510920635307855875,['https://www.channelnewsasia.com/asia/hong-kong-used-car-prices-bargains-expats-leave-tesla-porsche-2606581?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/FPfeT65UcAYklaB.jpg'],1,https://pbs.twimg.com/media/FPfeT65UcAYklaB.jpg,2,0,1
55,1510920112668241920,PorscheFormulaE,1649066401000.0,2022-04-04 18:00:01,@PWehrlein and @Andre_Lotterer are ramping up the race week with great memories from the #MexicoCityEPrix - and they're taking this momentum to the double-header #RomeEPrix this weekend.  #TAGHeuerPorsche #PorscheFormulaE @FIAFormulaE  https://t.co/Z38cUOW7s1,en,"['mexicocityeprix', 'romeeprix', 'tagheuerporsche', 'porscheformulae']",[],https://twitter.com/PorscheFormulaE/status/1510920112668241920,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1509863163671502848/img/q_2R3HEng8pS3Js5.jpg,18,1,3
56,1510918872399970307,ChannelNewsAsia,1649066105000.0,2022-04-04 17:55:05,"Used car prices: Tesla, Porsche go for bargains in Hong Kong as expats leave  https://t.co/pXXqzcqARi  https://t.co/E4UrBxSU0H",en,[],[],https://twitter.com/ChannelNewsAsia/status/1510918872399970307,['https://www.channelnewsasia.com/asia/hong-kong-used-car-prices-tesla-porsche-bargains-expats-leave-2606581?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/FPfctThUcAI2KcF.jpg'],1,https://pbs.twimg.com/media/FPfctThUcAI2KcF.jpg,5,0,2
57,1510918110869692416,JCT600,1649065923000.0,2022-04-04 17:52:03,"We always like to go above and beyond and JCT600 Porsche Sheffield did just that recently.   Jude is mad about cars, Porsche especially. So, we gave him a VIP tour of our Sheffield Centre and took him to his first day back at school in a 911.  It was a pleasure to meet you Jude!  https://t.co/D2dUwXWmaa",en,[],[],https://twitter.com/JCT600/status/1510918110869692416,[],['https://pbs.twimg.com/media/FPfbYEKXEAEOQPh.jpg'],1,https://pbs.twimg.com/media/FPfbYEKXEAEOQPh.jpg,2,1,0
58,1510916289535307776,stuff_india,1649065489000.0,2022-04-04 17:44:49,.@TAGHeuer and @Porsche collab for the Carrera X Porsche limited edition  https://t.co/DoyzJqYTRH,en,[],[],https://twitter.com/stuff_india/status/1510916289535307776,['https://www.stuffindia.in/news/tag-heuer-and-porsche-collab-for-the-carrera-x-porsche-limited-edition/317'],[],0,,0,0,0
60,1510892338066907138,PorscheRaces,1649059779000.0,2022-04-04 16:09:39,"#IMSA - 3, 2, 1 – GO! Let's start the new week with a driver change practice at the @pfaffmotorsport team. Watch our #Porsche works drivers @mattcampbell22_ and @Mathjaminet swapping seats in the no. 9 #911GT3R while @FelipeNasr will be next  https://t.co/i0ohJmiwaL",en,"['imsa', 'porsche', '911gt3r']",[],https://twitter.com/PorscheRaces/status/1510892338066907138,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510888304404799489/pu/img/GDj0OBPhvMCSc2AY.jpg,169,1,18
61,1510889974866063360,BritishGT,1649059215000.0,2022-04-04 16:00:15,GT4 ENTRY: A second new Porsche Cayman joins this year’s grid courtesy of #BritishGT debutants @TheVallugaC and former class champion @RossWylieRacing.  FULL STORY:  https://t.co/3I2z1CDneg  https://t.co/J6xLknXQKv,en,['britishgt'],[],https://twitter.com/BritishGT/status/1510889974866063360,['http://britishgt.com/news/810'],['https://pbs.twimg.com/media/FPfCbF6XEAIwgZf.jpg'],1,https://pbs.twimg.com/media/FPfCbF6XEAIwgZf.jpg,28,0,6
62,1510889920616837120,GoodwoodRRC,1649059202000.0,2022-04-04 16:00:02,Dancing a gorgeous Porsche 904 on the absolute limit! #78MM   https://t.co/oQof6CU3It,en,['78mm'],[],https://twitter.com/GoodwoodRRC/status/1510889920616837120,['https://www.goodwood.com/grr/race/historic/2022/4/video-pushing-a-porsche-904-to-the-absolute-limit/'],[],0,,10,2,0
63,1510880520372203522,TheBishF1,1649056961000.0,2022-04-04 15:22:41,"Anyone who’s won the #LeMans24Hours, in a Porsche 917, in the rain, has got to be a bit of a hero. Well, Richard Attwood can make that claim, and today is his 82nd birthday. Pic: at #LeMans, in ’70, partnering Hans Herrmann en route to what would be Porsche’s first win there.  https://t.co/uA0nWUYm60",en,"['lemans24hours', 'lemans']",[],https://twitter.com/TheBishF1/status/1510880520372203522,[],['https://pbs.twimg.com/media/FPe50qlWYAIP3sr.jpg'],1,https://pbs.twimg.com/media/FPe50qlWYAIP3sr.jpg,479,18,36
65,1510879531048923138,Porsche_India,1649056725000.0,2022-04-04 15:18:45,"Double the excitement as we announce the addition of 2 new Porsche Centres, Porsche Centre Bengaluru and Porsche Centre Chennai, to the Porsche Dealer Network.  #PorscheIndia  https://t.co/V6ldMxyYxs",en,['porscheindia'],[],https://twitter.com/Porsche_India/status/1510879531048923138,[],"['https://pbs.twimg.com/media/FPe3iYXVQAILW4k.jpg', 'https://pbs.twimg.com/media/FPe42hOVQAMV3qL.jpg', 'https://pbs.twimg.com/media/FPe45FeVgAMoMix.jpg', 'https://pbs.twimg.com/media/FPe45GsVsAM2_FR.jpg']",1,https://pbs.twimg.com/media/FPe3iYXVQAILW4k.jpg,53,1,3
69,1510830770771816452,TopGearPh,1649045100000.0,2022-04-04 12:05:00,Here’s why the Porsche Taycan Cross Turismo is the best EV for dogs #topgearph   https://t.co/TqbXwzCEim,en,['topgearph'],[],https://twitter.com/TopGearPh/status/1510830770771816452,['https://bit.ly/3NI82ut'],[],0,,2,0,0
70,1510795958019309569,BriannaWu,1649036800000.0,2022-04-04 09:46:40,@JeffLynch You are welcome to come by and drive any of my Porsche’s anytime.,en,[],[],https://twitter.com/BriannaWu/status/1510795958019309569,[],[],0,,1,0,0
71,1510785472246726660,TopGearPh,1649034300000.0,2022-04-04 09:05:00,Here’s why the Porsche Taycan Cross Turismo is the best EV for dogs #topgearph   https://t.co/TqbXwzUfGW,en,['topgearph'],[],https://twitter.com/TopGearPh/status/1510785472246726660,['https://bit.ly/3NI82ut'],[],0,,0,0,0
72,1510773944697204741,curtisstigers,1649031551000.0,2022-04-04 08:19:11,It was an extraordinary night of music at the Porsche Arena in Stuttgart. #SWRBigBand  https://t.co/2BihZUlMLa,en,['swrbigband'],[],https://twitter.com/curtisstigers/status/1510773944697204741,[],['https://pbs.twimg.com/media/FPdY5QsXsAYS6IY.jpg'],1,https://pbs.twimg.com/media/FPdY5QsXsAYS6IY.jpg,151,7,1
75,1510765361762746369,ChannelNewsAsia,1649029505000.0,2022-04-04 07:45:05,Bagging rights: A limited edition luggage case inspired by the Porsche 911  https://t.co/gvysi3AOWJ  https://t.co/sLt22yHUrb,en,[],[],https://twitter.com/ChannelNewsAsia/status/1510765361762746369,['https://www.channelnewsasia.com/obsessions/rimowa-porsche-limited-edition-luggage-hand-carry-case-2601451?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/FPdRFymVEAMGJI7.jpg'],1,https://pbs.twimg.com/media/FPdRFymVEAMGJI7.jpg,2,0,0
77,1510741959438184448,luxury,1649023926000.0,2022-04-04 06:12:06,The new Maserati Grecale SUV adds fresh competition to the Porsche Macan and Mercedes GLE  https://t.co/qD8UbrQkkp,en,[],[],https://twitter.com/luxury/status/1510741959438184448,['https://trib.al/su8ghJG'],[],0,,0,0,1
80,1510715296834801668,DSzymborski,1649017569000.0,2022-04-04 04:26:09,"@jc_bradbury I'm willing to chip in $15,000 for the new Porsche someone is going to buy for me too!",en,[],[],https://twitter.com/DSzymborski/status/1510715296834801668,[],[],0,,6,0,1
84,1510701209904197634,autocar,1649014210000.0,2022-04-04 03:30:10,"What the Porsche Macan T lacks in power compared with the Macan S, it makes up for in weight savings, with 58kg less mass over the front axle  https://t.co/Iziz9gQsYR  https://t.co/ccgOYlluFb",en,[],[],https://twitter.com/autocar/status/1510701209904197634,['https://bddy.me/3LCkFpc'],"['https://pbs.twimg.com/media/FPcWuY4XoA4Gs4-.jpg', 'https://pbs.twimg.com/media/FPcWuv6WYAY-rAj.jpg', 'https://pbs.twimg.com/media/FPcWvJlXMAIDEFP.jpg', 'https://pbs.twimg.com/media/FPcWvjfWUAgR4mx.jpg']",1,https://pbs.twimg.com/media/FPcWuY4XoA4Gs4-.jpg,130,2,13
87,1510693947798077444,IMSA,1649012479000.0,2022-04-04 03:01:19,Name that @iRacing Porsche... 911 RSR or 911 GT3R👇👇  Don't forget that @PorscheRaces will be having TWO races at @GPLongBeach 🌴  #IMSA / #AGPLB  https://t.co/Cyy61GQWyJ,en,"['imsa', 'agplb']",[],https://twitter.com/IMSA/status/1510693947798077444,[],[],1,https://pbs.twimg.com/media/FPcQIqXWQA0cGQt.jpg,164,9,19
88,1510693645476843521,YokohamaTC,1649012407000.0,2022-04-04 03:00:07,That golden hour glow hits different. Where you going for that perfect shot?  #yokohamatire #onyokohamas #ADVAN #Porsche  https://t.co/LEnwJhKzAN,en,"['yokohamatire', 'onyokohamas', 'advan', 'porsche']",[],https://twitter.com/YokohamaTC/status/1510693645476843521,[],['https://pbs.twimg.com/media/FPcP3Q3XEAkEsWT.jpg'],1,https://pbs.twimg.com/media/FPcP3Q3XEAkEsWT.jpg,8,0,3
91,1510690056780009472,TheSun,1649011551000.0,2022-04-04 02:45:51,'I found rust on my £34k Porsche a week after I bought it - but they won't fix it'  https://t.co/FbalEWgnpf,en,[],[],https://twitter.com/TheSun/status/1510690056780009472,['https://www.thesun.co.uk/motors/18145717/man-buys-porsche-panamera-finds-rust/?utm_medium=Social&utm_campaign=sunmaintwitter&utm_source=Twitter#Echobox=1648996047'],[],0,,9,6,1
92,1510686068303011840,goodwoodrevival,1649010600000.0,2022-04-04 02:30:00,Which Porsche race car is your favourite of all time?   https://t.co/gMUanO23S9,en,[],[],https://twitter.com/goodwoodrevival/status/1510686068303011840,['https://www.goodwood.com/grr/race/historic/2020/7/the-10-best-racing-porsches-of-all-time/'],[],0,,4,0,0
94,1510677618680467456,Decker6,1649008585000.0,2022-04-04 01:56:25,"@SDsportfan22 @Lexus I don’t know why, but I never liked the Targa. I get everything about it. But maybe it’s visibility? I’m not sure. I’d prefer a hard top when it comes to Porsche.",en,[],[],https://twitter.com/Decker6/status/1510677618680467456,[],[],0,,0,0,0
97,1510674293046353923,gt4series,1649007793000.0,2022-04-04 01:43:13,"🧮Did somebody say points?  Imola was firmly Racing Spirit of Léman's weekend, with @k_lachenauer &amp; @GusBowers44 opening an early Silver Cup lead.  There's a tie in Pro-Am between @alliedteam &amp; Centri Porsche Ticino  @Fullmotorsport_ narrowly leads Am  #GT4Europe  https://t.co/XZOCeU7x0V",en,['gt4europe'],[],https://twitter.com/gt4series/status/1510674293046353923,[],['https://pbs.twimg.com/media/FPb99cOXMAQwq0A.jpg'],1,https://pbs.twimg.com/media/FPb99cOXMAQwq0A.jpg,18,1,3
98,1510669239383998465,roadshow,1649006588000.0,2022-04-04 01:23:08,Watch Porsche's Time-Lapse Video of the 911 Assembly Process  https://t.co/TfnadrnbyY,en,[],[],https://twitter.com/roadshow/status/1510669239383998465,['https://trib.al/G86Xumm'],[],0,,2,0,1
103,1510653514393034755,georgiebingham,1649002839000.0,2022-04-04 00:20:39,😆😆😆😆😆😆😆 because I think crashing a brand new Porsche is amusing.,en,[],[],https://twitter.com/georgiebingham/status/1510653514393034755,[],[],0,,12,7,0
106,1510650596419903488,luxury,1649002143000.0,2022-04-04 00:09:03,We've been waiting to drive the Porsche 718 Cayman GT4 RS since 2016 — and it doesn't disappoint  https://t.co/Ec5DYIOAWa,en,[],[],https://twitter.com/luxury/status/1510650596419903488,['https://trib.al/iNKobVy'],[],0,,4,0,1
109,1510631728137871362,gt4series,1648997644000.0,2022-04-03 22:54:04,"🗞️RACE 2 REPORT  Here's the full story of how Racing Spirit of Léman duo @k_lachenauer &amp; @GusBowers44 did the double in Imola.  Plus, Centri Porsche Ticino's Pro-Am glory, and AGS Events on top in Am class 🏆  Story ▶️  https://t.co/qq9D4tcq59 #gt4europe  https://t.co/6tjZb1X9XR",en,['gt4europe'],[],https://twitter.com/gt4series/status/1510631728137871362,['http://gt4europeanseries.com/news/215/'],['https://pbs.twimg.com/media/FPbXQmCXEAkrpdG.jpg'],1,https://pbs.twimg.com/media/FPbXQmCXEAkrpdG.jpg,5,0,0
