,id,username,geo,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,nlikes,nreplies,nretweets
2886,1.50E+18,exSASChrisRyan, ,1.64604E+12,2022-02-28T17:58:37Z,@atj90909 @SOE_Spirit For every 1 found there will likely be a few less conspicuous saboteurs who won't be wearing BMW from head to toe.,en,[],[],https://twitter.com/exSASChrisRyan/status/1498236186158149635,[],[],0,2,0,0
2887,1.50E+18,sekartweets, ,1.64604E+12,2022-02-28T17:13:28Z,#Polladhavan - 2 with BMW ? 😄 ⁦@VetriMaaran⁩ ⁦@dhanushkraja⁩   https://t.co/yy4zVy0BKJ,en,['polladhavan'],[],https://twitter.com/sekartweets/status/1498224824367587330,['https://www.instagram.com/p/Cag_kGppqQF/?utm_medium=share_sheet'],[],0,475,0,108
2888,1.50E+18,Motor1com, ,1.64604E+12,2022-02-28T16:57:45Z,"BMW, Audi, and Mercedes better watch out.  https://t.co/JKqqn25iKg",en,[],[],https://twitter.com/Motor1com/status/1498220870124412931,['https://www.motor1.com/news/570272/mazda-luxury-brand-intentions/'],[],0,5,0,2
2889,1.50E+18,Carpervert, ,1.64604E+12,2022-02-28T16:43:59Z,BMW track suit. Nice.,en,[],[],https://twitter.com/Carpervert/status/1498217402923982856,[],[],0,116,25,7
2890,1.50E+18,M_PaulMcNamara, ,1.64604E+12,2022-02-28T16:31:40Z,@SandyHendry In the same way a 1975 Ford Escort is an alternative to a top of the range BMW,en,[],[],https://twitter.com/M_PaulMcNamara/status/1498214304591630343,[],[],0,32,3,1
2891,1.50E+18,TheVoiceNews, ,1.64603E+12,2022-02-28T15:22:24Z,Great job at Sytner #BMW Group -  Sales Executive.  Want to work for a market leader in their industry who will help you reach your potential?  ⏲️Deadline 11/3  (Sponsored Post)   https://t.co/u0fzKjYOUj   https://t.co/bnMCsJRrcm,en,['bmw'],[],https://twitter.com/TheVoiceNews/status/1498196872414076930,['https://www.voice-online.co.uk/recruitment/sales-executive/'],[],1,1,0,1
2892,1.50E+18,Racing, ,1.64603E+12,2022-02-28T15:03:54Z,California Spangle has earned a tilt at the HK$24m BMW Hong Kong Derby &amp; defied questions over his stamina with a superb performance at Sha Tin.   @HKJC_Racing   https://t.co/1LC7HDbNxr,en,[],[],https://twitter.com/Racing/status/1498192219848720386,['https://bit.ly/36OQagz'],[],0,3,0,0
2893,1.50E+18,BMW, ,1.64602E+12,2022-02-28T12:48:21Z,@VECTROID2008 We're so glad to hear that!,en,[],[],https://twitter.com/BMW/status/1498158104827027456,[],[],0,0,0,0
2894,1.50E+18,BMW, ,1.64602E+12,2022-02-28T12:45:44Z,"@denzylp @BMW_SA @BMWGroup Hi there, in order to submit your complaint to the relevant department, we recommend using our contact form by clicking the following link:  https://t.co/V77PjKv5Jj Our Customer Support Team will get in touch with you as soon as possible.",en,[],[],https://twitter.com/BMW/status/1498157447202156546,['https://www.bmwgroup.com/en/general/contact.html'],[],0,0,0,0
2895,1.50E+18,SowetanLIVE, ,1.64602E+12,2022-02-28T11:30:29Z,"Two people were injured when a BMW hit a spinning vehicle, which then ploughed into a crowd that had gathered for an illegal drag race at the intersection of Umgeni Road and Intersite Avenue in Durban on Saturday night.  https://t.co/wgfkwT0GRk",en,[],[],https://twitter.com/SowetanLIVE/status/1498138508430831618,['https://www.sowetanlive.co.za/news/south-africa/2022-02-27-watch-bmw-crashes-into-spinning-vehicle-and-ploughs-into-crowd-at-illegal-drag-racing-event/?utm_medium=Social&utm_source=Twitter#Echobox=1645972227-1'],[],0,7,1,1
2896,1.50E+18,CarExpertAus, ,1.64601E+12,2022-02-28T09:25:00Z,"BMW has teased its upcoming M4 CSL lightweight coupe ahead of its potential reveal in Italy on May 20, 2022. #BMW #News #2022BMWM4CSL #2022BMWM4GTH #Bmw #BMWM4 #BmwM4Csl #BMWM4GTH #M4GTH #Teaser  https://t.co/qOCeMncMYR",en,"['bmw', 'news', '2022bmwm4csl', '2022bmwm4gth', 'bmw', 'bmwm4', 'bmwm4csl', 'bmwm4gth', 'm4gth', 'teaser']",[],https://twitter.com/CarExpertAus/status/1498106931940139012,['https://zpr.io/FQJw5uiLZ2B2'],[],0,0,0,0
2897,1.50E+18,BMW, ,1.64601E+12,2022-02-28T09:02:29Z,@jareds_username @BMWUSA @MountainDew @hardmountaindew @BMWMotorsport Wow amazing photo! Thank you for sharing!,en,[],[],https://twitter.com/BMW/status/1498101263350784003,[],[],0,3,1,0
2898,1.50E+18,BMW, ,1.64601E+12,2022-02-28T08:18:13Z,@SelenaBinder We can't get enough of these colors either 😇,en,[],[],https://twitter.com/BMW/status/1498090125334622212,[],[],0,2,1,0
2899,1.50E+18,BMW, ,1.64601E+12,2022-02-28T08:13:30Z,"@JanBColligan Hi Jan, thank you for your message. We recommend contacting the BMW ConnectedDrive Team via  https://t.co/2YNxQVAj4G. Our colleagues will be happy to assist you with your request.",en,[],[],https://twitter.com/BMW/status/1498088936849252352,['http://www.bmw-connecteddrive.com'],[],0,0,0,0
2900,1.50E+18,BMW, ,1.64601E+12,2022-02-28T08:12:52Z,@chazingamber How exciting! 🔥We wish you a Sheer Driving Pleasure always.,en,[],[],https://twitter.com/BMW/status/1498088776622649346,[],[],0,0,0,0
2901,1.50E+18,SowetanLIVE, ,1.646E+12,2022-02-28T07:18:47Z,WATCH | BMW crashes into 'spinning' vehicle and ploughs into crowd at illegal drag racing event  https://t.co/thXuHgEO4H,en,[],[],https://twitter.com/SowetanLIVE/status/1498075168513609731,['https://www.sowetanlive.co.za/news/south-africa/2022-02-27-watch-bmw-crashes-into-spinning-vehicle-and-ploughs-into-crowd-at-illegal-drag-racing-event/?utm_medium=Social&utm_source=Twitter#Echobox=1645967705-1'],[],0,1,0,0
2902,1.50E+18,CARandDRIVER, ,1.646E+12,2022-02-28T05:00:19Z,536-hp 2022 @BMW i4 M50 nearly outruns the M3 Competition:  https://t.co/K2xyuCZnCS  https://t.co/2J3S5UCsny,en,[],[],https://twitter.com/CARandDRIVER/status/1498040321099317254,['http://crdrv.co/uhZUsXX'],['https://pbs.twimg.com/media/FMobuc7XEAMPH0b.jpg'],1,104,5,8
2903,1.50E+18,News4SA, ,1.64599E+12,2022-02-28T04:16:17Z,"Kizer would tell detectives later that Volar, 34, tried to touch her. She pulled out her gun, told him to sit in a chair and shot him in the head. She then burned his house down and stole his BMW, according to court documents.  https://t.co/puGNtYHaZM",en,[],[],https://twitter.com/News4SA/status/1498029241136558081,['https://news4sanantonio.com/news/nation-world/should-a-sex-trafficking-defense-apply-in-a-homicide-case-02-27-2022'],[],0,6,2,1
2904,1.50E+18,LancsRoadPolice, ,1.64599E+12,2022-02-28T04:12:50Z,Undertaking on a motorway at 90mph with no seat belt on and with a following Police BMW watching is not the best plan  Not having insurance and being under the influence of cannabis also doesn't improve the plan  Driver arrested vehicle seized   #T3TacOps #fatal4 #HO46 #MN34  https://t.co/FffwRlmHdl,en,"['t3tacops', 'fatal4', 'ho46', 'mn34']",[],https://twitter.com/LancsRoadPolice/status/1498028373112721418,[],['https://pbs.twimg.com/media/FMoQ3YpXwAExivv.jpg'],1,231,9,16
2905,1.50E+18,JCPBedsAndHerts, ,1.64599E+12,2022-02-28T04:00:30Z,BMW Aftersales Advisor required at BMW Welwyn Garden City via @BikeJobs_uk Herts.  Info/Apply:  https://t.co/TifZeTVVZP  #BikeJobs #CustomerServiceJobs #WelwynJobs #HertsJobs  https://t.co/xtD4jEquIk,en,"['bikejobs', 'customerservicejobs', 'welwynjobs', 'hertsjobs']",[],https://twitter.com/JCPBedsAndHerts/status/1498025269386485763,['http://ow.ly/fbAU50HO3qY'],['https://pbs.twimg.com/media/FMoOC03X0AcuwWg.jpg'],1,0,0,1
2906,1.50E+18,EdwardAsare_, ,1.64599E+12,2022-02-28T03:48:17Z,Benz of BMW?    #EdQnAWithEfua,en,['edqnawithefua'],[],https://twitter.com/EdwardAsare_/status/1498022195527929862,[],[],0,12,3,4
2907,1.50E+18,CARandDRIVER, ,1.64599E+12,2022-02-28T03:30:19Z,2022 @BMW 7-series: Consumer shopping guide:  https://t.co/ColMaic4yS  https://t.co/hLCfI6s18J,en,[],[],https://twitter.com/CARandDRIVER/status/1498017673598414855,['http://crdrv.co/kOpW1OW'],['https://pbs.twimg.com/media/FMoHIk5XEAQEPKJ.jpg'],1,334,2,23
2908,1.50E+18,TOILucknow, ,1.64599E+12,2022-02-28T03:11:36Z,"Lucknow: BMW Speed Motorwagen finished their league campaign on a high with a 4-1 win over Jugal Kishore Nawabs and put them in semi-final contention in the Awadh Golf League, on Sunday.",en,[],[],https://twitter.com/TOILucknow/status/1498012961511645184,[],[],0,6,0,0
2909,1.50E+18,Dispatch_DD, ,1.64599E+12,2022-02-28T03:01:34Z,"Two people were injured when a BMW hit a spinning vehicle, which then ploughed into a crowd that had gathered for an illegal drag race at the intersection of Umgeni Road and Intersite Avenue in Durban on Saturday night.  https://t.co/MUByVBOTaS",en,[],[],https://twitter.com/Dispatch_DD/status/1498010435756478468,['https://www.dispatchlive.co.za/news/2022-02-27-watch-bmw-crashes-into-spinning-vehicle-and-ploughs-into-crowd-at-illegal-drag-racing-event/?utm_medium=Social&utm_source=Twitter#Echobox=1645968627'],[],0,1,0,1
2910,1.50E+18,ismh, ,1.64598E+12,2022-02-28T01:44:33Z,Saw a rare sight today. A BMW driver used their turn signal.   As they turned right at a light from the center of thee lanes.,en,[],[],https://twitter.com/ismh/status/1497991054347452421,[],[],0,194,12,8
2911,1.50E+18,CARmagSA, ,1.64598E+12,2022-02-28T00:43:48Z,"The team at Carwow has come together to test some of Bavaria’s luxury muscle cars. An exhilarating brawl between BMW’s brutal M8 Competition, menacing M5 CS, and ballistic M5 Competition inevitably ensues.   https://t.co/vm2kJJ7tm8",en,[],[],https://twitter.com/CARmagSA/status/1497975768705470469,['https://www.carmag.co.za/all-news/drag-race-m5-cs-vs-m8-vs-m5-competition/'],[],0,10,1,2
2912,1.50E+18,Chymamusique, ,1.64598E+12,2022-02-28T00:31:31Z,Guys please stop speeding on wet roads . This guy in a bmw just saw flames in front of me . Slippery roads don’t  care what care you’re driving,en,[],[],https://twitter.com/Chymamusique/status/1497972677046419468,[],[],0,416,14,39
2913,1.50E+18,BMWMotorrad, ,1.64598E+12,2022-02-28T00:00:08Z,"Follow the trails of Tommy and Edgar Heinrich, Head of Design BMW Motorrad, as in our latest episode of #ABavarianSoulstory they explore the headquarters of @marshallamps. 🎶😍  📺:  https://t.co/aKFmEPNB1L   #MakeLifeARide #R18B #R18Transcontinental #SoulFuel #BMWMotorrad  https://t.co/YpHjXJ2Br9",en,"['abavariansoulstory', 'makelifearide', 'r18b', 'r18transcontinental', 'soulfuel', 'bmwmotorrad']",[],https://twitter.com/BMWMotorrad/status/1497964778530263042,['https://youtu.be/W7AXmyWC1kE'],"['https://pbs.twimg.com/media/FMnXAXgX0AMaw1v.jpg', 'https://pbs.twimg.com/media/FMnXAuVXwAMcrbh.jpg', 'https://pbs.twimg.com/media/FMnXBJBX0AIO3HN.jpg', 'https://pbs.twimg.com/media/FMnXBldXsAQ2fSi.jpg']",1,34,0,1
2914,1.50E+18,baekdal, ,1.64597E+12,2022-02-27T22:49:17Z,"The first electric BMW was this thing from 1972: The BMW 1620E.  But it was seriously slow, and only had of 18 miles of range before running out of battery.  https://t.co/FPSlFZ2pDG",en,[],[],https://twitter.com/baekdal/status/1497946949265371152,[],"['https://pbs.twimg.com/media/FMnGRYkWUAAMF7m.png', 'https://pbs.twimg.com/media/FMnGTbTXMAECbzG.png']",1,0,2,0
2915,1.50E+18,whatcar, ,1.64597E+12,2022-02-27T22:30:00Z,"With astonishing performance and thrilling handling, a used @BMW_UK M3 is a dream to drive 🚘  Find out more  https://t.co/sJKPWE2FaT  https://t.co/KnjgOLKGh6",en,[],[],https://twitter.com/whatcar/status/1497942094257831941,['https://bit.ly/3pfM8V0'],"['https://pbs.twimg.com/media/FMcj2_oWYAYqkCQ.jpg', 'https://pbs.twimg.com/media/FMckJo_XoAg53g2.jpg', 'https://pbs.twimg.com/media/FMckSYPWUAYmvLb.jpg']",1,6,0,0
2916,1.50E+18,BMW, ,1.64597E+12,2022-02-27T22:20:00Z,"Two #BMW X5 models and a meeting of the generations atop a snow-covered mountain. There might be an age gap, but sheer driving pleasure is guaranteed.   🔗   https://t.co/DwiT7QHZL0",en,['bmw'],[],https://twitter.com/BMW/status/1497939577687920642,['https://b.mw/esP8Fe'],[],0,351,34,39
2917,1.50E+18,SowetanLIVE, ,1.64597E+12,2022-02-27T22:00:45Z,WATCH | BMW crashes into 'spinning' vehicle and ploughs into crowd at illegal drag racing event  https://t.co/OCj8MOOzVE,en,[],[],https://twitter.com/SowetanLIVE/status/1497934735552790532,['https://www.sowetanlive.co.za/news/south-africa/2022-02-27-watch-bmw-crashes-into-spinning-vehicle-and-ploughs-into-crowd-at-illegal-drag-racing-event/?utm_medium=Social&utm_source=Twitter#Echobox=1645967754-1'],[],0,6,5,1
2918,1.50E+18,BMW_SA, ,1.64597E+12,2022-02-27T21:59:03Z,"A combination of elaborate handwork and eleven carefully chosen colours make up the BMW M850i xDrive Gran Coupé, designed by artist Jeff Koons.  Take a closer look at this ultra limited-edition BMW:  https://t.co/frts3CkOUe  *No units are currently allocated to South Africa.  https://t.co/tvWVYXRcrg",en,[],[],https://twitter.com/BMW_SA/status/1497934304139038720,['https://fal.cn/3mvkt'],['https://pbs.twimg.com/media/FMm7TtwXsAMOGys.jpg'],1,20,0,2
2919,1.50E+18,TimesLIVE, ,1.64597E+12,2022-02-27T21:54:43Z,"Two people were injured when a BMW hit a spinning vehicle, which then ploughed into a crowd that had gathered for an illegal drag race at the intersection of Umgeni Road and Intersite Avenue in Durban on Saturday night.  https://t.co/VcuBAwklVq",en,[],[],https://twitter.com/TimesLIVE/status/1497933216447180809,['https://www.timeslive.co.za/news/south-africa/2022-02-27-watch-bmw-crashes-into-spinning-vehicle-and-ploughs-into-crowd-at-illegal-drag-racing-event/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1645967873'],[],0,12,3,6
2920,1.50E+18,evomagazine, ,1.64597E+12,2022-02-27T21:31:00Z,"For less money than a new Volkswagen Golf R, you could have this BMW M2 Competition -  https://t.co/8snNFiJ2cP  https://t.co/aEMtKufMQk",en,[],[],https://twitter.com/evomagazine/status/1497927245972705280,['https://evo.co.uk/used-cars/19675/used-car-deals-of-the-week'],['https://pbs.twimg.com/media/FMdF698XoBQXF6Z.jpg'],1,85,6,3
2921,1.50E+18,HKJC_Racing, ,1.64596E+12,2022-02-27T19:59:04Z,Tony Cruz fuels @BMW Hong Kong Derby hopes with California Spangle’s Classic Cup triumph. #4YOSeries #HKracing   @LeoSchlink reports.   Read here 👉  https://t.co/RsUTXRilhC  https://t.co/xlOzsH9hoM,en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1497904109503930372,['https://racingnews.hkjc.com/english/2022/02/27/tony-cruz-fuels-bmw-hong-kong-derby-hopes-with-california-spangles-classic-cup-triumph/'],['https://pbs.twimg.com/media/FMmf199XsAgAkW9.jpg'],1,18,0,7
2922,1.50E+18,bmwindia, ,1.64596E+12,2022-02-27T19:15:37Z,"Viewer discretion: Speed thrills ahead! Here are some exciting highlights from Day 1 of BMW Joyfest, Vadodara. #BMWJoyfest  https://t.co/wyF7pjzcWt",en,['bmwjoyfest'],[],https://twitter.com/bmwindia/status/1497893176434388992,[],"['https://pbs.twimg.com/media/FMmV5M7acAU7-Jt.jpg', 'https://pbs.twimg.com/media/FMmV5M7aQAMBlGZ.jpg', 'https://pbs.twimg.com/media/FMmV5M7aUAkpZUc.jpg', 'https://pbs.twimg.com/media/FMmV5M7aIAM8rxQ.jpg']",1,127,2,7
2923,1.50E+18,BMWGroup, ,1.64596E+12,2022-02-27T18:30:07Z,"An electric vision of adaptive mobility. As a bold concept between bicycle and motorbike, the BMW Motorrad Vision AMBY taps into fresh possibilities for the innovative, urban mobility of the future. #BMWGroup #BMWMotorrad #SustainableSunday  https://t.co/acG2bNBoSW",en,"['bmwgroup', 'bmwmotorrad', 'sustainablesunday']",[],https://twitter.com/BMWGroup/status/1497881728022728706,[],"['https://pbs.twimg.com/media/FMmLfeBXwAIHHVq.jpg', 'https://pbs.twimg.com/media/FMmLfe9X0AEEGX-.jpg', 'https://pbs.twimg.com/media/FMmLfguWQAItgzt.jpg', 'https://pbs.twimg.com/media/FMmLfkNXEAAH_ET.jpg']",1,54,2,10
2924,1.50E+18,fosgoodwood, ,1.64595E+12,2022-02-27T17:15:00Z,"A sub-five second 0-62mph time, hatchback practicality and four doors, could the M440i xDrive Gran Coupe be BMW’s greatest all-rounder?   https://t.co/MIB7kdKQBr",en,[],[],https://twitter.com/fosgoodwood/status/1497862821748432900,['https://www.goodwood.com/grr/car-reviews/bmw/m440i-xdrive-gran-coupe-first-drive/'],[],0,11,1,1
2925,1.50E+18,HKJC_Racing, ,1.64595E+12,2022-02-27T17:14:37Z,"🗣️ ""Next step, we're going for the Derby!""  Bring on next month's @BMW Hong Kong Derby says trainer Tony Cruz after California Spangle's win in the Hong Kong Classic Cup. #4YOSeries #HKracing  https://t.co/TKFbjMv3QO",en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1497862728148713473,[],[],1,18,0,6
2926,1.50E+18,BMW, ,1.64595E+12,2022-02-27T17:05:21Z,@Sir_Arabz We say these are incredible shots!,en,[],[],https://twitter.com/BMW/status/1497860392818774018,[],[],0,1,0,0
2927,1.50E+18,BMW, ,1.64595E+12,2022-02-27T17:04:05Z,"@noeamelya Congratulations, Noe 😍 Where will you be showing off your new BMW?",en,[],[],https://twitter.com/BMW/status/1497860075469291524,[],[],0,1,1,0
2928,1.50E+18,Kaelaris, ,1.64595E+12,2022-02-27T16:02:07Z,"@kierpanda As a BMW driver, we ain't alllll bad, I promise.   (Ok I'm probably bad)",en,[],[],https://twitter.com/Kaelaris/status/1497844479654518786,[],[],0,1,1,0
2929,1.50E+18,RandyStine, ,1.64595E+12,2022-02-27T15:40:00Z,"@JeffTutorials @elonmusk @Tesla 2/2  I appreciate them being proactive about the repairs, and not simply saying “that’s within spec.” The first four weeks I owned a ‘19 BMW X5, it was in the shop six times, and the technicians just would blame it on being “new technology.” @Tesla @elonmusk  https://t.co/C3ZuDcxXGb",en,[],[],https://twitter.com/RandyStine/status/1497838915868246016,[],"['https://pbs.twimg.com/media/FMlkiV5VkAAqLe7.jpg', 'https://pbs.twimg.com/media/FMlkiV3VcAM-OXK.jpg']",1,23,1,1
2930,1.50E+18,HKJC_Racing, ,1.64594E+12,2022-02-27T14:46:42Z,Hong Kong Derby bound? Champion Dragon toughs it out from the get-go under @KarisTeetan for trainer Tony Cruz! 💪  @BMW | #4YOSeries #HKracing  https://t.co/bitDWfB8ic,en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1497825503264542721,[],[],1,15,1,5
2931,1.50E+18,HKJC_Racing, ,1.64594E+12,2022-02-27T14:26:05Z,Stunner! 😍 Champion Dragon is looking to secure a spot in the @BMW Hong Kong Derby. #4YOSeries #HKracing  https://t.co/VNNrnBwbgT,en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1497820311865098245,[],[],1,17,1,4
2932,1.50E+18,HKJC_Racing, ,1.64593E+12,2022-02-27T11:45:56Z,Here we go! 👀 Today's HK$12 million Hong Kong Classic Cup at Sha Tin is the second leg on the road to next month's @BMW Hong Kong Derby... 🏆  #4YOSeries | #HKracing  https://t.co/bPzdV6HuTE,en,"['4yoseries', 'hkracing']",[],https://twitter.com/HKJC_Racing/status/1497780012212441088,[],[],1,8,0,4
2933,1.50E+18,BMW, ,1.64593E+12,2022-02-27T10:42:39Z,@momo002010 Comments like yours brighten our day 😉,en,[],[],https://twitter.com/BMW/status/1497764085332688901,[],[],0,1,0,0
2934,1.50E+18,Headxchesz, ,1.64593E+12,2022-02-27T09:58:22Z,I forgot to to park my car inside…  Flood 1 BMW 0,en,[],[],https://twitter.com/Headxchesz/status/1497752939058053121,[],[],0,47,5,0
2935,1.50E+18,CNNnews18, ,1.64592E+12,2022-02-27T07:00:00Z,BMW India has opened pre-launch bookings for the new BMW X4. The much-awaited Sports Activity Coupe will be available in a special ‘Black Shadow Edition’ in limited numbers only.   https://t.co/sWuTmVobn9,en,[],[],https://twitter.com/CNNnews18/status/1497708053923188736,['https://www.news18.com/news/auto/2022-bmw-x4-suv-facelift-teaser-released-ahead-of-launch-in-india-details-here-4809746.html'],[],0,0,0,0
2936,1.50E+18,OPUWorcs, ,1.64591E+12,2022-02-27T05:36:45Z,OT84 - BMW seized M5 North J4 for no insurance.#Optutelage #noinsurancenocar #goneinseconds (3551/2536)  https://t.co/XuvAXik3sF,en,"['optutelage', 'noinsurancenocar', 'goneinseconds']",[],https://twitter.com/OPUWorcs/status/1497687100564643845,[],['https://pbs.twimg.com/media/FMjaewZXsAAe6C5.jpg'],1,45,0,2
2937,1.50E+18,News24, ,1.64591E+12,2022-02-27T04:12:18Z," https://t.co/By0KBr5HQV | 2 arrested, BMW SUV seized after robbers flee with ATM in Mpumalanga  https://t.co/mxQXwD4dnM",en,[],[],https://twitter.com/News24/status/1497665848869281796,"['http://News24.com', 'https://www.news24.com/news24/SouthAfrica/News/2-arrested-bmw-suv-seized-after-robbers-flee-with-atm-in-mpumalanga-20220226']",[],0,15,6,2
2938,1.50E+18,evomagazine, ,1.6459E+12,2022-02-27T03:22:00Z,"AC Schnitzer has given the G8X BMW M4 a cosmetic overhaul, with ECU tuning lifting output to over 600bhp -  https://t.co/9QLv6htkJ3  https://t.co/kQO1kDJe4z",en,[],[],https://twitter.com/evomagazine/status/1497653190233399296,['https://evo.co.uk/bmw/m4-coupe/204613/ac-schnitzer-bmw-m4-unveiled-with-602bhp'],['https://pbs.twimg.com/media/FMdFS52X0A8qlWY.jpg'],1,19,1,0
2939,1.50E+18,CARmagSA, ,1.6459E+12,2022-02-27T02:00:01Z,"#ICYMI – @RyanOConnorZA reviews the progenitor of the super saloon segment, the inimitable BMW M5 Competition.   @BMW_SA #BMW #M5 #M5Competition    https://t.co/Xm5pKCDbQa",en,"['icymi', 'bmw', 'm5', 'm5competition']",[],https://twitter.com/CARmagSA/status/1497632559991300096,['https://www.carmag.co.za/rolling-with-the-roc/r-o-c-reviews-bmw-m5-competition/'],[],0,5,0,1
2940,1.50E+18,BMWUKMotorsport, ,1.6459E+12,2022-02-27T02:00:00Z,This is for all the BMW Motorsports fans! Can you tell which car is which?   Let us know in the comments and come back tomorrow for the big reveal!  #BMWMotorsport #BMWM #GuessTheCar  https://t.co/jHptM47Pyl,en,"['bmwmotorsport', 'bmwm', 'guessthecar']",[],https://twitter.com/BMWUKMotorsport/status/1497632554731638787,[],['https://pbs.twimg.com/media/FMiZte4XsAEFWL6.jpg'],1,8,2,2
2941,1.50E+18,WDBJ7, ,1.6459E+12,2022-02-27T01:44:09Z,The driver was traveling south at a high rate of speed in a 1998 BMW 323i before running off of the right side of the road and hitting a bridge abutment.      https://t.co/PlNu04WDCi,en,[],[],https://twitter.com/WDBJ7/status/1497628565898153992,['https://www.wdbj7.com/2022/02/26/one-dead-after-saturday-morning-crash-roanoke-co/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wdbj'],[],0,0,0,2
2942,1.50E+18,bmwcanada, ,1.6459E+12,2022-02-27T01:05:00Z,"With Forest Stewardship Council (FSC) certified wood used for the centre console of the BMW iX, you can feel a whole new age of sustainable luxury with your fingertips. #THEiX #ANewAgeOfElectric #BMWElectric  https://t.co/A8epRUczVg",en,"['theix', 'anewageofelectric', 'bmwelectric']",[],https://twitter.com/bmwcanada/status/1497618713004195846,[],"['https://pbs.twimg.com/media/FMicRlgWYAM2vf1.jpg', 'https://pbs.twimg.com/media/FMicRleXsAce7SW.jpg', 'https://pbs.twimg.com/media/FMicRldXIAcURmP.jpg']",1,37,2,4
2943,1.50E+18,TheSmokingTire, ,1.64589E+12,2022-02-27T00:33:39Z,"@ZawackiCz @charlie_grafton @malibukatnap Someone who wants a collectible BMW will never be happy with a Mustang Mach 1. These are not the same thing. Mach 1 is an excellent car, no doubt. But no one is cross shopping those.",en,[],[],https://twitter.com/TheSmokingTire/status/1497610826470936576,[],[],0,8,2,0
2944,1.50E+18,Abramjee, ,1.64589E+12,2022-02-27T00:06:50Z,"2 arrested, BMW SUV seized after robbers flee with ATM in Mpumalanga  https://t.co/n1Ro3JnzYy",en,[],[],https://twitter.com/Abramjee/status/1497604075764035590,['https://www.news24.com/news24/southafrica/news/2-arrested-bmw-suv-seized-after-robbers-flee-with-atm-in-mpumalanga-20220226'],[],0,532,57,141
2945,1.50E+18,whatcar, ,1.64589E+12,2022-02-27T00:02:00Z,"The DS9 might have striking exterior styling and plug-in hybrid power going for it, but how do you think it stacks up against the likes of the BMW 5 Series and Mercedes E-Class?   We’ve been spending some time with one to find out -  https://t.co/ktA0pBhTOO  https://t.co/Xn2La6B5yn",en,[],[],https://twitter.com/whatcar/status/1497602858723823617,['https://bit.ly/33TGfVW'],[],1,10,2,0
2946,1.50E+18,a_basumallick, ,1.64589E+12,2022-02-26T23:38:01Z,"Last year Tesla’s factory in Fremont, California, produced an average of 8,550 cars a week. The highest by a car factory in the US. That’s more than Toyota in Georgetown (8,427 cars a week), BMW in South Carolina (8,343) or Ford in Michigan (5,564).    https://t.co/iZ8rxkFqwy",en,[],[],https://twitter.com/a_basumallick/status/1497596821971087365,['https://www.bloomberg.com/graphics/2022-tesla-factory-california-texas-car-production/'],[],0,6,0,1
2947,1.50E+18,Abramjee, ,1.64589E+12,2022-02-26T23:21:09Z,"“Mr Jahyr Abdullah, a Mozambiquen national and his friend were kidnapped on 15 Oct 2021. The pair had just entered JHB from Mozambique in a three vehicle motorcade when they were pulled over by their captors who were driving a blue BMW sedan fitted with blue lights and sirens.",en,[],[],https://twitter.com/Abramjee/status/1497592580497887234,[],[],0,24,0,3
2948,1.50E+18,biathlonworld, ,1.64589E+12,2022-02-26T22:37:28Z,"The IBU is in close contact with the organisers of the final BMW IBU World Cup events this season in Kontiolahti (FIN), Otepää (EST) and Oslo (NOR) to understand any consequences on the implementation of the events.",en,[],[],https://twitter.com/biathlonworld/status/1497581587210424322,[],[],0,120,26,25
2949,1.50E+18,Ms_ZamaNdlovu, ,1.64589E+12,2022-02-26T22:20:10Z,"Hell, R700k is barely getting you a decent new BMW these days.",en,[],[],https://twitter.com/Ms_ZamaNdlovu/status/1497577231861833733,[],[],0,2,0,2
2950,1.50E+18,AutoTraderSA, ,1.64588E+12,2022-02-26T22:01:45Z,.@BMW_SA 's latest electric vehicle is here! Find out more about this technological marvel and why we think it's great value for money👌  https://t.co/7BQZtS8lIL #BMW #iXxDrive40 #Review #VideoReview #EV #ElectricVehicle #ElectricCar,en,"['bmw', 'ixxdrive40', 'review', 'videoreview', 'ev', 'electricvehicle', 'electriccar']",[],https://twitter.com/AutoTraderSA/status/1497572598103879680,['https://bit.ly/BMWiXxDrive402022VideoReview'],[],0,1,0,0
2951,1.50E+18,WTHRcom, ,1.64588E+12,2022-02-26T22:00:10Z,.@AutoCasey found the BMW X3 M Competition is a great family car...and an aggressive track toy.  https://t.co/hEuzQ2yzTZ,en,[],[],https://twitter.com/WTHRcom/status/1497572198634373120,['https://www.wthr.com/article/money/cars/auto-casey-2022-bmw-x3-m-competes-for-your-crossover-attention-torque-horsepower-price/531-5eb87d60-fc0f-4fd9-b215-609f7979e61b'],[],0,0,0,0
