,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
35,1510652426407186437,BallySportWest,1649002579000.0,2022-04-04 00:16:19,No fly zone 🚀   #CadillacHighlight | @Cadillac | @LAKings  https://t.co/fFYyYaY0CL,en,['cadillachighlight'],[],https://twitter.com/BallySportWest/status/1510652426407186437,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510652396199768068/pu/img/fa9T3uPJ-yFjCJwJ.jpg,3,0,0
36,1510651841578741773,broadwaychicago,1649002440000.0,2022-04-04 00:14:00,Meet the cast bringing @AintTooProudMusical to the Cadillac Palace Theatre from May 24 - June 5! Tickets are on sale now! #AintTooProudTour  https://t.co/G3fbX1mMRr  https://t.co/ALxcsdM9xk,en,['ainttooproudtour'],[],https://twitter.com/broadwaychicago/status/1510651841578741773,['https://bit.ly/AintTooProud_CHI'],[],1,https://pbs.twimg.com/amplify_video_thumb/1509557783489822729/img/5FleF8tz1JBNno0w.jpg,0,0,0
37,1510609461886562312,vmarks,1648992336000.0,2022-04-03 21:25:36,"@Tweddmeister @benjaminhopton @realtrumanshow @feckingpsycho @RIVERSIDEREDS @Georgehindle46 Shocks are a lost cause anyway. Shocks are bad every 20-40k miles and almost no one changes them. Bushings will go, but they go on petrol as well. I changed the Cadillac’s to polyurethane. The rubber was all shot.",en,[],[],https://twitter.com/vmarks/status/1510609461886562312,[],[],0,,1,1,0
38,1510596911400636421,vmarks,1648989343000.0,2022-04-03 20:35:43,"@Tweddmeister @realtrumanshow @feckingpsycho @RIVERSIDEREDS @Georgehindle46 @benjaminhopton I drove a Honda crx to 220k and sold it, it was still on the road for a few years after. Had a Mitsubishi 4cyl for years til someone hit me. Had a focus st (svt in us), flipped it to get the Cadillac. Had a Honda CR-V gen 1 4cyl, sold at 198k (trans wore out) new owner replaced",en,[],[],https://twitter.com/vmarks/status/1510596911400636421,[],[],0,,1,1,0
80,1510427651181359106,stevanzetti,1648948989000.0,2022-04-03 09:23:09,"After an intense narrative teaser video playing out a bitter rivalry between two female superstars, one of them made an entrance in a white Cadillac Escalade and I feel like it's 2002 all over again.  https://t.co/3HBBHIWHt4",en,[],[],https://twitter.com/stevanzetti/status/1510427651181359106,[],['https://pbs.twimg.com/media/FPYd8Y1XEAUScqZ.jpg'],1,https://pbs.twimg.com/media/FPYd8Y1XEAUScqZ.jpg,20,1,0
82,1510407952884277262,TPS22Div,1648944292000.0,2022-04-03 08:04:52,"On Thursday, March 31, 2022, at 5:15 pm, a 36 year-old man was driving a white 2020 Cadillac XT6 eastbound on Lakeshore Boulevard West and Eighth Street.  Toronto Police are seeking witnesses who have information.  Please follow the link for more:  https://t.co/OwMDQrZZJw  https://t.co/e4WthoB17T",en,[],[],https://twitter.com/TPS22Div/status/1510407952884277262,['http://torontopolice.on.ca/newsreleases/52547'],['https://pbs.twimg.com/media/FPYLJkzXEAY6QGL.jpg'],1,https://pbs.twimg.com/media/FPYLJkzXEAY6QGL.jpg,3,0,5
83,1510351361556197378,broadwaychicago,1648930800000.0,2022-04-03 04:20:00,"Jon Hacker is playing Frankie Valli in @JerseyBoysInfo, the lead singer in The Four Seasons, and is thrilled to be joining the JB family again, after closing the show on Broadway and moving on to the Off-Broadway production. Returning May 3 - 8 to the Cadillac Palace Theatre!  https://t.co/T6nai5Wmkj",en,[],[],https://twitter.com/broadwaychicago/status/1510351361556197378,[],['https://pbs.twimg.com/media/FLWHItGX0AE9XNZ.jpg'],1,https://pbs.twimg.com/media/FLWHItGX0AE9XNZ.jpg,1,0,0
84,1510344136460849152,tsnmike,1648929077000.0,2022-04-03 03:51:17,"@DanSielaff @JayBilas You still get the timeout. It's like, I'd like this Cadillac Escalade, please, and I'd like to keep my $70,000, also.",en,[],[],https://twitter.com/tsnmike/status/1510344136460849152,[],[],0,,0,1,0
85,1510344094182084610,Cadillac,1648929067000.0,2022-04-03 03:51:07,"@whitelebarongtc Hello. We are excited to hear of your interest in a Cadillac as your next vehicle purchase. If you would like assistance in locating dealerships or specific vehicle's near you, please feel free to send us a direct message.  https://t.co/URhQRrSexj",en,[],[],https://twitter.com/Cadillac/status/1510344094182084610,['https://twitter.com/messages/compose?recipient_id=66408053'],[],0,,1,0,0
88,1510325613260800007,Cadillac,1648924661000.0,2022-04-03 02:37:41,"@Todd_Ironwood This is certainly not what we hope to hear, Todd. Our team has responded to your latest DM. Please review our message at your earliest convenience so we may better understand how to assist.  https://t.co/URhQRrSexj",en,[],[],https://twitter.com/Cadillac/status/1510325613260800007,['https://twitter.com/messages/compose?recipient_id=66408053'],[],0,,1,0,0
90,1510308505462489097,FatKidDeals,1648920582000.0,2022-04-03 01:29:42,"@keepitonthediel Imo, these style. I've done it with both, and I love ergonomic chairs. If you really want, what I believe to be the 'Cadillac' of chairs, check this out. It's pricey, but I've had mine for 3 years, and never had a single issue;  https://t.co/hDCW9kQW8b",en,[],[],https://twitter.com/FatKidDeals/status/1510308505462489097,['https://fkdeals.app/?l=https://amzn.to/3tXDDAt'],[],0,,0,1,0
91,1510304368138108929,CoachCaddy24,1648919596000.0,2022-04-03 01:13:16,Well deserved!!! #WDE,en,['wde'],[],https://twitter.com/CoachCaddy24/status/1510304368138108929,[],[],0,,227,0,6
92,1510297778290835465,MSGNetworks,1648918024000.0,2022-04-03 00:47:04,"What are the only years that the Knicks' jersey had ""Knicks"" on the front instead of ""New York""?  @Cadillac | #CadillacTrivia",en,['cadillactrivia'],[],https://twitter.com/MSGNetworks/status/1510297778290835465,[],[],0,,3,0,1
93,1510284672093212674,BallySportWest,1648914900000.0,2022-04-02 23:55:00,Watch out down below 🗣 TMann coming thruu!  #CadillacHighlight | @cadillac | @laclippers  https://t.co/VU0fCbj7eQ,en,['cadillachighlight'],[],https://twitter.com/BallySportWest/status/1510284672093212674,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1510101938641154050/img/8gSqDyz1juX3ascQ.jpg,15,0,3
94,1510276119030816770,Phillips_17,1648912861000.0,2022-04-02 23:21:01,@Trenchwork94 @man_dammn Cadillac whats wrong with this dude😂😂,en,[],[],https://twitter.com/Phillips_17/status/1510276119030816770,[],[],0,,67,1,2
95,1510274605814063106,therealautoblog,1648912500000.0,2022-04-02 23:15:00,The drink deploy system inside Cadillac's InnerSpace concept.  https://t.co/AS5jOSRxJi,en,[],[],https://twitter.com/therealautoblog/status/1510274605814063106,[],[],1,https://pbs.twimg.com/media/FPNOBesX0AM76bZ.jpg,23,1,3
96,1510269880599146496,MSN,1648911373000.0,2022-04-02 22:56:13,"Biblical tax cheat pleads guilty to filing for $2.9 billion in phony refunds to buy five-bedroom house, Mercedes Benz and Cadillac Escalades  https://t.co/tQzt1XN3M0",en,[],[],https://twitter.com/MSN/status/1510269880599146496,['http://www.msn.com/en-us/news/crime/biblical-tax-cheat-pleads-guilty-to-filing-for-2-9-billion-in-phony-refunds-to-buy-five-bedroom-house-mercedes-benz-and-cadillac-escalades/ar-AAVGwPX?ocid=ob-tw-enus-677'],[],0,,1,0,0
97,1510253891358793734,MiamiOpen,1648907561000.0,2022-04-02 21:52:41,"2023 @Cadillac LYRIQ Debut Edition available summer 2022, by reservation only. Additional LYRIQ models available starting fall 2022, see dealer for details.",en,[],[],https://twitter.com/MiamiOpen/status/1510253891358793734,[],[],0,,2,0,1
98,1510253705437843458,MiamiOpen,1648907517000.0,2022-04-02 21:51:57,Have you checked out the @Cadillac ELECTRIQ Theater yet? 👀  Miami Foodiez swung by to see this immersive experience showcasing the 2023 all-electric LYRIQ! 🤩  #LYRIQ #BEICONIC #Cadillac  https://t.co/rJR62vW4ZL,en,"['lyriq', 'beiconic', 'cadillac']",[],https://twitter.com/MiamiOpen/status/1510253705437843458,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510253658189045761/pu/img/vXcRWHDDOpCfGZ0f.jpg,3,1,1
99,1510247369237012490,MLive,1648906006000.0,2022-04-02 21:26:46,Man seriously injured in shooting south of Cadillac  https://t.co/yArVAdMttF,en,[],[],https://twitter.com/MLive/status/1510247369237012490,['https://bit.ly/3wZBzKm'],[],0,,0,0,0
100,1510246392547131396,wendygillis,1648905773000.0,2022-04-02 21:22:53,Story w/ @dugilbo: Police said driver of a white Cadillac XT6 was fleeing the scene of another collision he'd caused just moments earlier. He was facing a driving prohibition under the Criminal Code and had a provincial driver’s licence medical suspension.  https://t.co/iDpb6eAcq6,en,[],[],https://twitter.com/wendygillis/status/1510246392547131396,['https://www.thestar.com/news/gta/2022/04/01/driver-who-killed-two-pedestrians-and-self-in-etobicoke-crash-had-just-left-scene-of-other-collision-police-say.html'],[],0,,37,2,13
102,1510233210340450305,MuskegonChron,1648902630000.0,2022-04-02 20:30:30,Man seriously injured in shooting south of Cadillac  https://t.co/2kOYHmCz2f,en,[],[],https://twitter.com/MuskegonChron/status/1510233210340450305,['https://bit.ly/35wgA6m'],[],0,,0,0,0
104,1510176382432731137,roadshow,1648889081000.0,2022-04-02 16:44:41,2023 Cadillac Lyriq Electric SUV Production Begins in Tennessee  https://t.co/h54CnS1f4u,en,[],[],https://twitter.com/roadshow/status/1510176382432731137,['https://trib.al/Kg2oZ3P'],[],0,,3,0,1
105,1510170647082721282,roadshow,1648887714000.0,2022-04-02 16:21:54,2023 Cadillac Lyriq Electric SUV Production Begins in Tennessee  https://t.co/Pk3AjLN2jn,en,[],[],https://twitter.com/roadshow/status/1510170647082721282,['https://trib.al/GgCgXaX'],[],0,,3,0,1
107,1510133074155216898,roadshow,1648878756000.0,2022-04-02 13:52:36,2023 Cadillac Lyriq Electric SUV Production Begins in Tennessee  https://t.co/rZfvIDXzP0,en,[],[],https://twitter.com/roadshow/status/1510133074155216898,['https://trib.al/jeN1yW1'],[],0,,6,0,1
108,1510123132065095680,WLKY,1648876386000.0,2022-04-02 13:13:06,Apartment homes planned for site of former downtown Louisville Cadillac dealership  https://t.co/H2NrE1BYhH,en,[],[],https://twitter.com/WLKY/status/1510123132065095680,['https://www.wlky.com/article/apartment-homes-planned-for-site-of-former-downtown-louisville-cadillac-dealership/39614137?utm_campaign=snd-autopilot'],[],0,,0,0,0
110,1510100962857394180,9and10News,1648871100000.0,2022-04-02 11:45:00,Cadillac Popular Culture Convention is happening for free from 11 a.m. until 6 p.m. on Saturday.  https://t.co/a8lziX6127,en,[],[],https://twitter.com/9and10News/status/1510100962857394180,['https://www.9and10news.com/2022/04/01/fun-and-free-8th-annual-cadillac-comic-convention/'],[],0,,1,0,0
111,1510088427412336643,RickSmithShow,1648868111000.0,2022-04-02 10:55:11,"Shaun Richman:  Spectrum Cable workers went on strike after Spectrum dropped their insurance coverage from Cadillac levels to Buick levels &amp; changed their pension. As soon as the workers went on strike, Spectrum hired replacement workers. [scabs] @Ess_Dog",en,[],[],https://twitter.com/RickSmithShow/status/1510088427412336643,[],[],0,,3,1,0
112,1510077602157019136,roadshow,1648865530000.0,2022-04-02 10:12:10,"Depending on customer demand, GM could build nearly 200,000 of the electric Cadillac Lyriq per year  https://t.co/O791EcviwH",en,[],[],https://twitter.com/roadshow/status/1510077602157019136,['https://trib.al/sM5lbon'],[],0,,5,0,1
116,1510068902998515715,BernieLange,1648863456000.0,2022-04-02 09:37:36,@jimbcbs4 @VicLombardi @BillHanzlik @GoldCrownCO @AltitudeTV @nuggets @CASA_Army @MichaelCBS4 I've got my Cadillac Anderson jersey on!,en,[],[],https://twitter.com/BernieLange/status/1510068902998515715,[],[],0,,1,0,0
117,1510067026257195017,9and10News,1648863009000.0,2022-04-02 09:30:09,CHECK IT OUT:  Toy Town in Cadillac is now expanding to a new location!  https://t.co/4Yshee5rGL,en,[],[],https://twitter.com/9and10News/status/1510067026257195017,['https://www.9and10news.com/2022/04/01/toy-town-expands-to-new-location-in-reed-city/'],[],0,,1,0,0
119,1510059439025500166,AZGOP,1648861200000.0,2022-04-02 09:00:00,New poll numbers reveal that the only demographic that Biden is still performing well with is suburban women.  Are your Cadillac SUV's not getting too expensive to fill up?  What's going on here?,en,[],[],https://twitter.com/AZGOP/status/1510059439025500166,[],[],0,,480,177,91
120,1510049160740970507,Super70sSports,1648858749000.0,2022-04-02 08:19:09,You’re goddamn right the first 1981 Cadillac Imperial was for Frank Sinatra.  https://t.co/1A6Gb6Prny,en,[],[],https://twitter.com/Super70sSports/status/1510049160740970507,[],['https://pbs.twimg.com/media/FPTFtT6XEAkCRUV.jpg'],1,https://pbs.twimg.com/media/FPTFtT6XEAkCRUV.jpg,3757,188,192
121,1510041838304043011,SNYtv,1648857004000.0,2022-04-02 07:50:04,"Internal options or check the price of Sean Manaea &amp; Frankie Montas?  On Baseball Night in New York, @sal_licata, @Todd_Zeile &amp; @Jim_Duquette discuss the internal and external candidates to fill the rotation after Jacob deGrom's injury   https://t.co/ZmTMKslp4l  ▶ @Cadillac  https://t.co/Kw8KNoLYfN",en,[],[],https://twitter.com/SNYtv/status/1510041838304043011,['https://on.sny.tv/IUZibjf'],[],1,https://pbs.twimg.com/amplify_video_thumb/1510041071241375746/img/hWjDWP9walaaxLh2.jpg,20,1,5
122,1510036827620749313,9and10News,1648855809000.0,2022-04-02 07:30:09,Calling all northern Michigan artists!   Submissions for the Annual Mayor Art Award in Cadillac is now open!  https://t.co/cI3ckNKYcZ,en,[],[],https://twitter.com/9and10News/status/1510036827620749313,['https://www.9and10news.com/2022/04/01/submissions-now-open-for-annual-mayors-art-award-in-cadillac/'],[],0,,0,0,0
123,1510025239098535939,WLKY,1648853046000.0,2022-04-02 06:44:06,Apartment homes planned for site of former downtown Louisville Cadillac dealership  https://t.co/H2NrE1BYhH,en,[],[],https://twitter.com/WLKY/status/1510025239098535939,['https://www.wlky.com/article/apartment-homes-planned-for-site-of-former-downtown-louisville-cadillac-dealership/39614137?utm_campaign=snd-autopilot'],[],0,,1,0,0
124,1510020265283047426,DDCEddieCarifio,1648851860000.0,2022-04-02 06:24:20,He's like the Cadillac of pitchers,en,[],[],https://twitter.com/DDCEddieCarifio/status/1510020265283047426,[],[],0,,1,0,0
127,1509995478590570501,fox28columbus,1648845951000.0,2022-04-02 04:45:51,"John Kotchkoski entered a guilty plea that includes forfeiture of cash, 21 firearms, a 2016 Cadillac Escalade, a 2021 Chevrolet Corvette, and a $500,000 money judgment against him.  https://t.co/RNLHdVGJhv",en,[],[],https://twitter.com/fox28columbus/status/1509995478590570501,['https://myfox28columbus.com/news/local/former-columbus-division-of-police-officer-john-kotchkoski-guilty-plea-conspiring-to-distribute-fentanyl-us-district-court-marco-merino-chevrolet-corvette-cadillac-escalade-cocaine-us-attorney-4-1-2022'],[],0,,0,0,1
128,1509995396759793676,wsyx6,1648845931000.0,2022-04-02 04:45:31,"John Kotchkoski entered a guilty plea that includes forfeiture of cash, 21 firearms, a 2016 Cadillac Escalade, a 2021 Chevrolet Corvette, and a $500,000 money judgment against him.  https://t.co/09Y3HHDmB6",en,[],[],https://twitter.com/wsyx6/status/1509995396759793676,['https://abc6onyourside.com/news/local/former-columbus-division-of-police-officer-john-kotchkoski-guilty-plea-conspiring-to-distribute-fentanyl-us-district-court-marco-merino-chevrolet-corvette-cadillac-escalade-cocaine-us-attorney-4-1-2022'],[],0,,2,1,3
131,1509991250346270723,bsteffen,1648844943000.0,2022-04-02 04:29:03,"Here's a satellite pic. and the Holland MI Lighthouse.  Clouds are clearing and we'll be mostly clear tonight.  We'll have a nice sunset (8:08 pm in Gr. Rapids) with patchy frost tonight.  Current temps:  Kalamazoo 37, Gr. Rapids 35, Cadillac 30.  https://t.co/q0vt9QMEqa",en,[],[],https://twitter.com/bsteffen/status/1509991250346270723,[],"['https://pbs.twimg.com/media/FPSQ9hOXsAQAoE-.png', 'https://pbs.twimg.com/media/FPSRBdgXMAYhAS0.jpg']",1,https://pbs.twimg.com/media/FPSQ9hOXsAQAoE-.png,5,0,0
132,1509981534622679040,Cadillac,1648842626000.0,2022-04-02 03:50:26,"@Mr_Business23 Thanks for bringing this to our attention. If you are experiencing concerns with your Escalade, send us a DM with your contact info, VIN, mileage, preferred dealership name, and more insight so that we may better understand how to assist.  Privacy policy:  https://t.co/c6xV3lDgQs  https://t.co/URhQRrSexj",en,[],[],https://twitter.com/Cadillac/status/1509981534622679040,"['https://s.gm.com/cfrgbq', 'https://twitter.com/messages/compose?recipient_id=66408053']",[],0,,2,0,0
133,1509973460029747212,nbc4i,1648840701000.0,2022-04-02 03:18:21,"Former Columbus police officer to forfeit Cadillac Escalade, Corvette and $500,000 after pleading guilty to trafficking fentanyl  https://t.co/zTyWTEnOPS",en,[],[],https://twitter.com/nbc4i/status/1509973460029747212,['https://nbc4i.co/3K4PS3K'],[],0,,3,2,0
137,1509960458744344585,bhaeberle,1648837601000.0,2022-04-02 02:26:41,"Former @ColumbusPolice officer John Kotchkoski pleads guilty to conspiracy to distribute fentanyl. Court docs alleged he and fellow narcotics officer conspired to distribute drugs. Kotchkoski will forfeit $$, Corvette, Cadillac and cache of firearms; sentencing to be determined.",en,[],[],https://twitter.com/bhaeberle/status/1509960458744344585,[],[],0,,1,0,0
138,1509959378476179461,SDOHnews,1648837344000.0,2022-04-02 02:22:24,"Second former Columbus police officer pleads guilty to conspiring to traffic fentanyl, agrees to forfeit more than $500,000, a Corvette, a Cadillac Escalade, and 21 guns  https://t.co/vWuS9R1E6k",en,[],[],https://twitter.com/SDOHnews/status/1509959378476179461,[],['https://pbs.twimg.com/media/FPR0DLYXEAgr5IA.jpg'],1,https://pbs.twimg.com/media/FPR0DLYXEAgr5IA.jpg,5,0,4
140,1509942090310066178,DrFunkySpoon,1648833222000.0,2022-04-02 01:13:42,@AlexSkolnick Their Cadillac has got a wheel in the ditch And a wheel on the track...,en,[],[],https://twitter.com/DrFunkySpoon/status/1509942090310066178,[],[],0,,1,0,0
141,1509925951664115713,BallySportWest,1648829374000.0,2022-04-02 00:09:34,Zu for ✌️ + ☝️  @Clippers | #CadillacHighlight | @Cadillac  https://t.co/m4Cm61OOWZ,en,['cadillachighlight'],[],https://twitter.com/BallySportWest/status/1509925951664115713,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1509728564723081220/img/PSJJfuBTEuR4G2Yh.jpg,2,0,1
143,1509912286881796103,cmcdonaldglobal,1648826116000.0,2022-04-01 23:15:16,"Superintendent Baptist says the 36 y-o driver was not the registered owner of the Cadillac SUV. It’s unclear how he got access to the vehicle. I asked if the owner could be charged, Baptist said investigators will be looking into everything",en,[],[],https://twitter.com/cmcdonaldglobal/status/1509912286881796103,[],[],0,,8,2,2
144,1509909742323486725,FiddleSabre,1648825509000.0,2022-04-01 23:05:09,“Daddy Never Was the Cadillac Kind” is one of the best country songs of the ‘90s.,en,[],[],https://twitter.com/FiddleSabre/status/1509909742323486725,[],[],0,,8,1,0
145,1509907965641433097,Automotive_News,1648825086000.0,2022-04-01 22:58:06,.@GM Q1 U.S. sales: -20.1% #Buick: -58.2% #Cadillac: -24.3% #Chevy: -19.6% #GMC: -7.5%,en,"['buick', 'cadillac', 'chevy', 'gmc']",[],https://twitter.com/Automotive_News/status/1509907965641433097,[],[],0,,8,1,3
146,1509897134480502817,PNCArtsCenter,1648822504000.0,2022-04-01 22:15:04,"#OnSaleNow 🌪 105.5 WDHA'S Rock The Park Presents @Halestorm And @TPROfficial with special guests @TheWarningBand2  - July 28th!  🎸 Don't miss out, get tickets now! &gt;  https://t.co/Rz5sCz1wUc  Part of the #Cadillac Tri-State Concert Series 🤘  📸: Judy Won  https://t.co/xBP7Oigb6o",en,"['onsalenow', 'cadillac']",[],https://twitter.com/PNCArtsCenter/status/1509897134480502817,['https://livemu.sc/3qNvnAX'],['https://pbs.twimg.com/media/FPQ7b2aX0AQFA07.jpg'],1,https://pbs.twimg.com/media/FPQ7b2aX0AQFA07.jpg,0,0,0
147,1509893473486389251,PNCArtsCenter,1648821631000.0,2022-04-01 22:00:31,#OnSaleNow 🐉 @Imaginedragons: Mercury World Tour w/ @macklemore &amp; Kings Elliot - August 18! ⭐️ You don’t want to miss this! Get tickets now &gt;  https://t.co/Ge8RGzjCKQ  Part of the #Cadillac Tri-State Concert Series 🤘  https://t.co/Jztvn2xQm5,en,"['onsalenow', 'cadillac']",[],https://twitter.com/PNCArtsCenter/status/1509893473486389251,['https://livemu.sc/3wFPMvK'],[],1,https://pbs.twimg.com/amplify_video_thumb/1509893379202686980/img/b4lT2ef0fy25I70E.jpg,2,0,0
150,1509712172615704587,9and10News,1648778405000.0,2022-04-01 10:00:05,The Cadillac YMCA is planning a fun way to raise money for the community all while staying fit.  https://t.co/Q0m9LwJxy0,en,[],[],https://twitter.com/9and10News/status/1509712172615704587,['https://www.9and10news.com/2022/03/31/cadillac-ymca-raising-money-with-amazing-race-style-fundraiser/'],[],0,,0,0,0
151,1509706350183526405,evan_b,1648777017000.0,2022-04-01 09:36:57,That’s a terrible call. I’m glad Brown is okay but that’s not a flag-2 foul. Middleton should be commended for hustling when Brown Cadillac’d it.,en,[],[],https://twitter.com/evan_b/status/1509706350183526405,[],[],0,,3,0,0
152,1509702827777708033,jerryblevins,1648776177000.0,2022-04-01 09:22:57,@Al_The__Pal @SNYtv @sal_licata @KimJonesSports @SlangsOnSports @Cadillac Very rarely. Except SF with Brandon Belt 🤣. That’s hilarious,en,[],[],https://twitter.com/jerryblevins/status/1509702827777708033,[],[],0,,1,1,0
153,1509702416794595328,SNYtv,1648776079000.0,2022-04-01 09:21:19,"""Ideally, he should be a captain of the Mets""  On Baseball Night in New York, @sal_licata asks @KimJonesSports, @JerryBlevins &amp; @SlangsOnSports what they're expecting from Pete Alonso in the 2022 season     https://t.co/uaCKwdRICd  ▶ @Cadillac  https://t.co/6yOEeAsdBJ",en,[],[],https://twitter.com/SNYtv/status/1509702416794595328,['https://on.sny.tv/oTLauAt'],[],1,https://pbs.twimg.com/amplify_video_thumb/1509694940661616645/img/VcYXnAeTgGa-5Jqj.jpg,51,2,6
154,1509701501194805251,IMAO_,1648775861000.0,2022-04-01 09:17:41,@michaelmalice It’s like calling a type of car a “Cadillaccar” and it’s radically different than a Cadillac.,en,[],[],https://twitter.com/IMAO_/status/1509701501194805251,[],[],0,,20,0,1
155,1509681996800401410,9and10News,1648771211000.0,2022-04-01 08:00:11,Members of the Alano Club in Cadillac say they’re closing their doors—temporarily.  https://t.co/bpfcMlMtBD,en,[],[],https://twitter.com/9and10News/status/1509681996800401410,['https://www.9and10news.com/2022/03/31/cadillac-alano-club-looking-for-new-home/'],[],0,,0,0,0
156,1509678457151803399,TheVFCastro,1648770367000.0,2022-04-01 07:46:07,"Cadillac needs to visit a nail salon the next time they redesign their massaging seats. Like, these should feel like borderline violence not like a chihuahua is pawing you.",en,[],[],https://twitter.com/TheVFCastro/status/1509678457151803399,[],[],0,,2,0,0
157,1509677951008215042,Cadillac,1648770246000.0,2022-04-01 07:44:06,"@Blackfingers63 Thank you for your reply. If you need any assistance in the future, please send us a DM.",en,[],[],https://twitter.com/Cadillac/status/1509677951008215042,[],[],0,,1,1,0
158,1509677440012017672,GMParts_ACDelco,1648770124000.0,2022-04-01 07:42:04,Proud to be the choice of enthusiasts with a taste for the finer things. #GMGenuineParts #ACDelco   📸IG: @cadillac.club.america  https://t.co/FxzeLnUSGZ,en,"['gmgenuineparts', 'acdelco']",[],https://twitter.com/GMParts_ACDelco/status/1509677440012017672,[],['https://pbs.twimg.com/media/FPNzoY3XsAQ2ux2.jpg'],1,https://pbs.twimg.com/media/FPNzoY3XsAQ2ux2.jpg,3,1,0
159,1509671336259592200,Cadillac,1648768669000.0,2022-04-01 07:17:49,"@Blackfingers63 Hello. We're sorry to hear about the concern with your Escalade. If you need any assistance bringing this concern to the attention of a Cadillac dealership, please send us a DM.  https://t.co/URhQRs9PVT",en,[],[],https://twitter.com/Cadillac/status/1509671336259592200,['https://twitter.com/messages/compose?recipient_id=66408053'],[],0,,0,1,0
161,1509656477950263296,Cadillac,1648765127000.0,2022-04-01 06:18:47,Get a glimpse of the never-before-seen Cadillac ELECTRIQ Theater @MiamiOpen. It’s a 360-degree immersive experience showcasing Cadillac’s 120-year iconic history and the new all-electric LYRIQ.  https://t.co/4b1T1f0bSG,en,[],[],https://twitter.com/Cadillac/status/1509656477950263296,[],"['https://pbs.twimg.com/media/FPNgkFFWYAYZbQS.jpg', 'https://pbs.twimg.com/media/FPNgkFGXEA8lUDK.jpg', 'https://pbs.twimg.com/media/FPNgkFEX0AAhxEp.jpg', 'https://pbs.twimg.com/media/FPNgkFDXMAU63po.jpg']",1,https://pbs.twimg.com/media/FPNgkFFWYAYZbQS.jpg,107,2,17
162,1509654572314161153,CadillacCanada,1648764672000.0,2022-04-01 06:11:12,"@wingingit23 To protect your privacy, we generally ask our customers to send us a DM when they provide personal information. Please send us a DM with the requested details to better assist you. To learn more about General Motors Privacy Policy, please visit:  https://t.co/oLmQEytVjm ^DL",en,[],[],https://twitter.com/CadillacCanada/status/1509654572314161153,['https://s.gm.com/qmnc5d'],[],0,,0,1,0
164,1509633451023949824,CadillacCanada,1648759637000.0,2022-04-01 04:47:17,"@wingingit23 Hi Dave, Your safety is of utmost importance to us and we'd like to address your concerns. To do so, please send us a DM with the requested info so that we can see how best we may assist. To learn more about General Motors Privacy Policy, please visit:  https://t.co/6Uk9VWy5pj ^DL",en,[],[],https://twitter.com/CadillacCanada/status/1509633451023949824,['https://s.gm.com/fgxnpg'],[],0,,0,1,0
165,1509632809140305935,GFTribGHiggins,1648759483000.0,2022-04-01 04:44:43,"@mattvolz this makes the rounds frequently and is somehow funnier than the last time I watched it haha. My personal fav: ""It's like your mother-in-law going off a cliff in a Cadillac...you've got mixed feelings!""",en,[],[],https://twitter.com/GFTribGHiggins/status/1509632809140305935,[],[],0,,1,0,0
166,1509629173370916873,SInow,1648758617000.0,2022-04-01 04:30:17,Wellness coach and fitness trainer Monica Jones has built a workout program that takes a woman’s unique biological makeup into account  (Presented by @Cadillac)  https://t.co/3YJruz13K5,en,[],[],https://twitter.com/SInow/status/1509629173370916873,['https://trib.al/6JXBNqY'],[],0,,14,3,1
167,1509619421488332811,bsteffen,1648756292000.0,2022-04-01 03:51:32,"Here's a satellite pic. (pretty much cloudy everywhere), radar (area of snow moving northeast) and MDOT cameras west of Cadillac (where it is snowing lightly and main roads are just wet) and east of Marquette (where it is snowing and roads have slippery spots), 38° in Gr. Rapids.  https://t.co/uvk6jWM15N",en,[],[],https://twitter.com/bsteffen/status/1509619421488332811,[],"['https://pbs.twimg.com/media/FPM-T0wXoAEj6VM.png', 'https://pbs.twimg.com/media/FPM-XHsWYAU2V9p.png', 'https://pbs.twimg.com/media/FPM-Y6mWYAQb7sC.jpg', 'https://pbs.twimg.com/media/FPM-bSpWUAIEBP-.png']",1,https://pbs.twimg.com/media/FPM-T0wXoAEj6VM.png,3,0,1
168,1509607709691236354,AaronStarmer,1648753499000.0,2022-04-01 03:04:59,"In the days before cell phones cameras, I spotted my favorite license plate of all time on a Cadillac outside a Waffle House in Georgia. And absolute masterpiece:  ICUHATIN",en,[],[],https://twitter.com/AaronStarmer/status/1509607709691236354,[],[],0,,1,0,0
169,1509587679930990599,GMFleet,1648748724000.0,2022-04-01 01:45:24,"Combining advanced technology, stunning design, and impressive performance, the @Cadillac CT5 is a perfect fit for executive or luxury #fleets everywhere. Get the details here:  https://t.co/MKNJGzCDmZ  https://t.co/0Zztq4LnG5",en,['fleets'],[],https://twitter.com/GMFleet/status/1509587679930990599,['https://s.gm.com/xajkdm'],['https://pbs.twimg.com/media/FPMh_m2WUAU2vdi.jpg'],1,https://pbs.twimg.com/media/FPMh_m2WUAU2vdi.jpg,1,0,1
